,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount,code,Latitude,Longitude
3141,Telangana,2020,2,Recharge & bill payments,30885875,15106945863.857046,TS,17.8495919,79.1151663
3142,Telangana,2020,2,Financial Services,116776,134169906.74750492,TS,17.8495919,79.1151663
3143,Telangana,2020,2,Others,187200,100126467.191328,TS,17.8495919,79.1151663
3144,Telangana,2020,3,Peer-to-peer payments,116668399,437459188905.0534,TS,17.8495919,79.1151663
3145,Telangana,2020,3,Merchant payments,86836471,49743225885.179474,TS,17.8495919,79.1151663
3146,Telangana,2020,3,Recharge & bill payments,32352860,18378477087.576897,TS,17.8495919,79.1151663
3147,Telangana,2020,3,Financial Services,195857,223377023.50525156,TS,17.8495919,79.1151663
3148,Telangana,2020,3,Others,318539,156875854.55487928,TS,17.8495919,79.1151663
3149,Telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154,TS,17.8495919,79.1151663
3150,Telangana,2020,4,Merchant payments,143897953,81725950703.21272,TS,17.8495919,79.1151663
3151,Telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398,TS,17.8495919,79.1151663
3152,Telangana,2020,4,Financial Services,230134,275357720.01805824,TS,17.8495919,79.1151663
3153,Telangana,2020,4,Others,733503,366346176.4068248,TS,17.8495919,79.1151663
3154,Telangana,2021,1,Merchant payments,185230619,95927278280.53006,TS,17.8495919,79.1151663
3155,Telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419,TS,17.8495919,79.1151663
3156,Telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346,TS,17.8495919,79.1151663
3157,Telangana,2021,1,Financial Services,262473,320153410.17969453,TS,17.8495919,79.1151663
3158,Telangana,2021,1,Others,969268,387877900.5044867,TS,17.8495919,79.1151663
3159,Telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885,TS,17.8495919,79.1151663
3160,Telangana,2021,2,Merchant payments,205232899,123207789311.2962,TS,17.8495919,79.1151663
3161,Telangana,2021,2,Recharge & bill payments,58637866,31877277168.343227,TS,17.8495919,79.1151663
3162,Telangana,2021,2,Financial Services,278546,300569264.1443888,TS,17.8495919,79.1151663
3163,Telangana,2021,2,Others,856400,420723415.9150567,TS,17.8495919,79.1151663
3164,Telangana,2021,3,Merchant payments,286735350,159227310549.39368,TS,17.8495919,79.1151663
3165,Telangana,2021,3,Peer-to-peer payments,271436926,981754679241.0404,TS,17.8495919,79.1151663
3166,Telangana,2021,3,Recharge & bill payments,62744121,36434881136.01624,TS,17.8495919,79.1151663
3167,Telangana,2021,3,Financial Services,235519,329138539.4612142,TS,17.8495919,79.1151663
3168,Telangana,2021,3,Others,1734852,543116826.3422191,TS,17.8495919,79.1151663
3169,Telangana,2021,4,Merchant payments,376584215,212974766412.0156,TS,17.8495919,79.1151663
3170,Telangana,2021,4,Peer-to-peer payments,331774591,1204991223519.016,TS,17.8495919,79.1151663
3171,Telangana,2021,4,Recharge & bill payments,66477036,44760398983.30789,TS,17.8495919,79.1151663
3172,Telangana,2021,4,Financial Services,298871,392141743.6705663,TS,17.8495919,79.1151663
3173,Telangana,2021,4,Others,855060,639658842.8998816,TS,17.8495919,79.1151663
3174,Telangana,2022,1,Merchant payments,449186799,243841863780.6793,TS,17.8495919,79.1151663
3175,Telangana,2022,1,Peer-to-peer payments,368048408,1375289566667.7056,TS,17.8495919,79.1151663
3176,Telangana,2022,1,Recharge & bill payments,66352138,50470450179.88254,TS,17.8495919,79.1151663
3177,Telangana,2022,1,Financial Services,284035,394283511.9410973,TS,17.8495919,79.1151663
3178,Telangana,2022,1,Others,2582005,642005688.7661512,TS,17.8495919,79.1151663
3179,Telangana,2022,2,Merchant payments,565370506,307468406704.909,TS,17.8495919,79.1151663
3180,Telangana,2022,2,Peer-to-peer payments,422056582,1580014085694.835,TS,17.8495919,79.1151663
3181,Telangana,2022,2,Recharge & bill payments,75099130,63136761649.3931,TS,17.8495919,79.1151663
3182,Telangana,2022,2,Financial Services,245023,324857780.5553103,TS,17.8495919,79.1151663
3183,Telangana,2022,2,Others,611316,470432687.3850265,TS,17.8495919,79.1151663
3184,Telangana,2022,3,Merchant payments,880414292,447150646953.73706,TS,17.8495919,79.1151663
3185,Telangana,2022,3,Peer-to-peer payments,626830752,2170173323588.53,TS,17.8495919,79.1151663
3186,Telangana,2022,3,Recharge & bill payments,119779835,87937210666.27194,TS,17.8495919,79.1151663
3187,Telangana,2022,3,Financial Services,340458,442783619.09123904,TS,17.8495919,79.1151663
3188,Telangana,2022,3,Others,800064,621900924.4423015,TS,17.8495919,79.1151663
3189,Telangana,2022,4,Merchant payments,1002521735,491556008133.53546,TS,17.8495919,79.1151663
3190,Telangana,2022,4,Peer-to-peer payments,694612831,2393380395296.852,TS,17.8495919,79.1151663
3191,Telangana,2022,4,Recharge & bill payments,121188131,92136759501.4202,TS,17.8495919,79.1151663
3192,Telangana,2022,4,Financial Services,401838,498719426.0054372,TS,17.8495919,79.1151663
3193,Telangana,2022,4,Others,782297,680680558.3343163,TS,17.8495919,79.1151663
3194,Tripura,2018,1,Recharge & bill payments,86819,14079439.569905948,TR,23.7750823,91.7025091
3195,Tripura,2018,1,Peer-to-peer payments,44844,112229994.97675678,TR,23.7750823,91.7025091
3196,Tripura,2018,1,Financial Services,4842,672247.5881710155,TR,23.7750823,91.7025091
3197,Tripura,2018,1,Merchant payments,4833,6080959.882836086,TR,23.7750823,91.7025091
3198,Tripura,2018,1,Others,6819,4916272.512952799,TR,23.7750823,91.7025091
3199,Tripura,2018,2,Recharge & bill payments,118171,22554398.15273035,TR,23.7750823,91.7025091
3200,Tripura,2018,2,Peer-to-peer payments,73821,197666881.8729688,TR,23.7750823,91.7025091
3201,Tripura,2018,2,Merchant payments,9621,10570951.151568787,TR,23.7750823,91.7025091
3202,Tripura,2018,2,Financial Services,6925,1264101.904810368,TR,23.7750823,91.7025091
3203,Tripura,2018,2,Others,6021,4835385.634057636,TR,23.7750823,91.7025091
3204,Tripura,2018,3,Peer-to-peer payments,186065,398867427.3246338,TR,23.7750823,91.7025091
3205,Tripura,2018,3,Recharge & bill payments,156308,33484811.21282282,TR,23.7750823,91.7025091
3206,Tripura,2018,3,Merchant payments,21476,16092396.41113394,TR,23.7750823,91.7025091
3207,Tripura,2018,3,Financial Services,8106,1080000.0112896338,TR,23.7750823,91.7025091
3208,Tripura,2018,3,Others,5748,4338753.080712541,TR,23.7750823,91.7025091
3209,Tripura,2018,4,Recharge & bill payments,204720,38334816.66379926,TR,23.7750823,91.7025091
3210,Tripura,2018,4,Peer-to-peer payments,179739,549068822.3729683,TR,23.7750823,91.7025091
3211,Tripura,2018,4,Merchant payments,50888,31066467.63339032,TR,23.7750823,91.7025091
3212,Tripura,2018,4,Financial Services,6441,1023126.8205747404,TR,23.7750823,91.7025091
3213,Tripura,2018,4,Others,6271,5392365.973713988,TR,23.7750823,91.7025091
3214,Tripura,2019,1,Peer-to-peer payments,296993,679165332.8123899,TR,23.7750823,91.7025091
3215,Tripura,2019,1,Recharge & bill payments,227997,44429378.42277926,TR,23.7750823,91.7025091
3216,Tripura,2019,1,Merchant payments,46642,28109966.31994779,TR,23.7750823,91.7025091
3217,Tripura,2019,1,Financial Services,4189,461473.58856435167,TR,23.7750823,91.7025091
3218,Tripura,2019,1,Others,5105,4728790.472138839,TR,23.7750823,91.7025091
3219,Tripura,2019,2,Peer-to-peer payments,240776,751113516.2256755,TR,23.7750823,91.7025091
3220,Tripura,2019,2,Recharge & bill payments,218649,48989430.60730426,TR,23.7750823,91.7025091
3221,Tripura,2019,2,Merchant payments,64829,35275706.82877502,TR,23.7750823,91.7025091
3222,Tripura,2019,2,Financial Services,1899,339184.3344705297,TR,23.7750823,91.7025091
3223,Tripura,2019,2,Others,6405,6103644.851151889,TR,23.7750823,91.7025091
3224,Tripura,2019,3,Recharge & bill payments,339539,81845425.35425141,TR,23.7750823,91.7025091
3225,Tripura,2019,3,Peer-to-peer payments,270163,884623553.9011384,TR,23.7750823,91.7025091
3226,Tripura,2019,3,Merchant payments,68399,44802063.64430427,TR,23.7750823,91.7025091
3227,Tripura,2019,3,Financial Services,27970,582020.9903208594,TR,23.7750823,91.7025091
3228,Tripura,2019,3,Others,5646,5524358.927209696,TR,23.7750823,91.7025091
3229,Tripura,2019,4,Recharge & bill payments,373779,88001651.28693296,TR,23.7750823,91.7025091
3230,Tripura,2019,4,Peer-to-peer payments,359076,1071507585.9983548,TR,23.7750823,91.7025091
3231,Tripura,2019,4,Merchant payments,62458,51274033.7207277,TR,23.7750823,91.7025091
3232,Tripura,2019,4,Financial Services,2239,377097.6671310841,TR,23.7750823,91.7025091
3233,Tripura,2019,4,Others,4272,4239791.585043055,TR,23.7750823,91.7025091
3234,Tripura,2020,1,Recharge & bill payments,449584,114355218.03514044,TR,23.7750823,91.7025091
3235,Tripura,2020,1,Peer-to-peer payments,366218,1400694933.570157,TR,23.7750823,91.7025091
3236,Tripura,2020,1,Merchant payments,102861,68590603.6377098,TR,23.7750823,91.7025091
3237,Tripura,2020,1,Financial Services,1722,1066651.521721911,TR,23.7750823,91.7025091
3238,Tripura,2020,1,Others,4117,4071399.623773268,TR,23.7750823,91.7025091
3239,Tripura,2020,2,Recharge & bill payments,600206,163220166.76643574,TR,23.7750823,91.7025091
3240,Tripura,2020,2,Peer-to-peer payments,346863,1501452755.6890235,TR,23.7750823,91.7025091
3241,Tripura,2020,2,Merchant payments,97816,99795973.60794038,TR,23.7750823,91.7025091
3242,Tripura,2020,2,Financial Services,2904,2247782.5219734698,TR,23.7750823,91.7025091
3243,Tripura,2020,2,Others,4731,2459205.000588993,TR,23.7750823,91.7025091
3244,Tripura,2020,3,Recharge & bill payments,627363,185201997.2796099,TR,23.7750823,91.7025091
3245,Tripura,2020,3,Peer-to-peer payments,477769,1959371082.9173036,TR,23.7750823,91.7025091
3246,Tripura,2020,3,Merchant payments,202106,190218136.2808841,TR,23.7750823,91.7025091
3247,Tripura,2020,3,Financial Services,3828,3141391.5755430083,TR,23.7750823,91.7025091
3248,Tripura,2020,3,Others,6819,3886908.162543657,TR,23.7750823,91.7025091
3249,Tripura,2020,4,Peer-to-peer payments,650386,2683789889.83192,TR,23.7750823,91.7025091
3250,Tripura,2020,4,Recharge & bill payments,631611,192385823.43220183,TR,23.7750823,91.7025091
3251,Tripura,2020,4,Merchant payments,357567,296872485.4156503,TR,23.7750823,91.7025091
3252,Tripura,2020,4,Financial Services,4084,3666639.308697606,TR,23.7750823,91.7025091
3253,Tripura,2020,4,Others,8242,5416158.232838955,TR,23.7750823,91.7025091
3254,Tripura,2021,1,Peer-to-peer payments,643366,2821226150.5919185,TR,23.7750823,91.7025091
3255,Tripura,2021,1,Recharge & bill payments,508718,173211140.89346513,TR,23.7750823,91.7025091
3256,Tripura,2021,1,Merchant payments,350366,333743281.32103896,TR,23.7750823,91.7025091
3257,Tripura,2021,1,Financial Services,3146,2879929.222833151,TR,23.7750823,91.7025091
3258,Tripura,2021,1,Others,5827,4281067.764165951,TR,23.7750823,91.7025091
3259,Tripura,2021,2,Peer-to-peer payments,703728,2865655130.4313264,TR,23.7750823,91.7025091
3260,Tripura,2021,2,Recharge & bill payments,589839,189808502.9050523,TR,23.7750823,91.7025091
3261,Tripura,2021,2,Merchant payments,440060,404915546.5177107,TR,23.7750823,91.7025091
3262,Tripura,2021,2,Financial Services,3656,3503925.3381061675,TR,23.7750823,91.7025091
3263,Tripura,2021,2,Others,7146,4271255.844077852,TR,23.7750823,91.7025091
3264,Tripura,2021,3,Peer-to-peer payments,864329,3491901741.1594186,TR,23.7750823,91.7025091
3265,Tripura,2021,3,Recharge & bill payments,620991,215226019.57596284,TR,23.7750823,91.7025091
3266,Tripura,2021,3,Merchant payments,584079,648504775.623629,TR,23.7750823,91.7025091
3267,Tripura,2021,3,Financial Services,2886,3473153.087671739,TR,23.7750823,91.7025091
3268,Tripura,2021,3,Others,8915,5028078.734792852,TR,23.7750823,91.7025091
3269,Tripura,2021,4,Peer-to-peer payments,1060915,4368786747.103016,TR,23.7750823,91.7025091
3270,Tripura,2021,4,Merchant payments,793636,874005407.7140213,TR,23.7750823,91.7025091
3271,Tripura,2021,4,Recharge & bill payments,650251,241225282.0745189,TR,23.7750823,91.7025091
3272,Tripura,2021,4,Financial Services,3635,5073898.6076811645,TR,23.7750823,91.7025091
3273,Tripura,2021,4,Others,12256,7838128.800210228,TR,23.7750823,91.7025091
3274,Tripura,2022,1,Peer-to-peer payments,1221863,4934712034.365204,TR,23.7750823,91.7025091
3275,Tripura,2022,1,Merchant payments,992891,1037265262.65705,TR,23.7750823,91.7025091
3276,Tripura,2022,1,Recharge & bill payments,641170,262348230.9954375,TR,23.7750823,91.7025091
3277,Tripura,2022,1,Financial Services,4351,5782533.242268167,TR,23.7750823,91.7025091
3278,Tripura,2022,1,Others,10915,7221703.089884497,TR,23.7750823,91.7025091
3279,Tripura,2022,2,Peer-to-peer payments,1443647,5354182193.788111,TR,23.7750823,91.7025091
3280,Tripura,2022,2,Merchant payments,1322009,1235804019.563663,TR,23.7750823,91.7025091
3281,Tripura,2022,2,Recharge & bill payments,638643,278018856.17835283,TR,23.7750823,91.7025091
3282,Tripura,2022,2,Financial Services,3812,4533635.768901512,TR,23.7750823,91.7025091
3283,Tripura,2022,2,Others,10553,5732336.736273008,TR,23.7750823,91.7025091
3284,Tripura,2022,3,Peer-to-peer payments,1836678,6718925839.047781,TR,23.7750823,91.7025091
3285,Tripura,2022,3,Merchant payments,1660497,1589078400.2615328,TR,23.7750823,91.7025091
3286,Tripura,2022,3,Recharge & bill payments,745382,329401812.4140819,TR,23.7750823,91.7025091
3287,Tripura,2022,3,Financial Services,4343,5330626.119674753,TR,23.7750823,91.7025091
3288,Tripura,2022,3,Others,9679,5616127.06807068,TR,23.7750823,91.7025091
3289,Tripura,2022,4,Peer-to-peer payments,2252390,8142233538.414012,TR,23.7750823,91.7025091
3290,Tripura,2022,4,Merchant payments,2054988,1925282618.8109848,TR,23.7750823,91.7025091
3291,Tripura,2022,4,Recharge & bill payments,874800,373875271.19878656,TR,23.7750823,91.7025091
3292,Tripura,2022,4,Financial Services,5787,5028488.55453164,TR,23.7750823,91.7025091
3293,Tripura,2022,4,Others,10225,6551901.175783692,TR,23.7750823,91.7025091
3294,Uttar Pradesh,2018,1,Recharge & bill payments,7003704,1201827543.8816488,UP,27.1303344,80.859666
3295,Uttar Pradesh,2018,1,Peer-to-peer payments,4123625,11786969148.760595,UP,27.1303344,80.859666
3296,Uttar Pradesh,2018,1,Merchant payments,442436,428301434.2754866,UP,27.1303344,80.859666
3297,Uttar Pradesh,2018,1,Financial Services,397328,75150444.99108115,UP,27.1303344,80.859666
3298,Uttar Pradesh,2018,1,Others,570712,447722351.3138524,UP,27.1303344,80.859666
3299,Uttar Pradesh,2018,2,Recharge & bill payments,9232131,2044535461.482608,UP,27.1303344,80.859666
3300,Uttar Pradesh,2018,2,Peer-to-peer payments,6484369,22197440015.945545,UP,27.1303344,80.859666
3301,Uttar Pradesh,2018,2,Merchant payments,909545,799920463.267408,UP,27.1303344,80.859666
3302,Uttar Pradesh,2018,2,Financial Services,563213,105536911.84026654,UP,27.1303344,80.859666
3303,Uttar Pradesh,2018,2,Others,521685,572768843.1641636,UP,27.1303344,80.859666
3304,Uttar Pradesh,2018,3,Peer-to-peer payments,13828768,32944051606.98276,UP,27.1303344,80.859666
3305,Uttar Pradesh,2018,3,Recharge & bill payments,9140873,2485029062.889952,UP,27.1303344,80.859666
3306,Uttar Pradesh,2018,3,Merchant payments,2397448,1012726185.1169598,UP,27.1303344,80.859666
3307,Uttar Pradesh,2018,3,Financial Services,603303,76605144.65776658,UP,27.1303344,80.859666
3308,Uttar Pradesh,2018,3,Others,544964,493702369.5936288,UP,27.1303344,80.859666
3309,Uttar Pradesh,2018,4,Peer-to-peer payments,15804910,48836291123.914734,UP,27.1303344,80.859666
3310,Uttar Pradesh,2018,4,Recharge & bill payments,11976808,3040717446.728788,UP,27.1303344,80.859666
3311,Uttar Pradesh,2018,4,Merchant payments,6953857,2480267671.259793,UP,27.1303344,80.859666
3312,Uttar Pradesh,2018,4,Financial Services,517619,76250539.85851902,UP,27.1303344,80.859666
3313,Uttar Pradesh,2018,4,Others,847573,663216794.1554663,UP,27.1303344,80.859666
3314,Uttar Pradesh,2019,1,Peer-to-peer payments,32062452,68506766330.45149,UP,27.1303344,80.859666
3315,Uttar Pradesh,2019,1,Recharge & bill payments,15400713,4231102032.956449,UP,27.1303344,80.859666
3316,Uttar Pradesh,2019,1,Merchant payments,8558766,3105904146.2085333,UP,27.1303344,80.859666
3317,Uttar Pradesh,2019,1,Financial Services,389733,43341558.48535549,UP,27.1303344,80.859666
3318,Uttar Pradesh,2019,1,Others,912840,637066065.9078369,UP,27.1303344,80.859666
3319,Uttar Pradesh,2019,2,Peer-to-peer payments,27105049,87581482658.94861,UP,27.1303344,80.859666
3320,Uttar Pradesh,2019,2,Recharge & bill payments,17551537,5627886175.9093685,UP,27.1303344,80.859666
3321,Uttar Pradesh,2019,2,Merchant payments,12733089,4894223107.452321,UP,27.1303344,80.859666
3322,Uttar Pradesh,2019,2,Financial Services,264091,38169259.94529109,UP,27.1303344,80.859666
3323,Uttar Pradesh,2019,2,Others,1229734,775758168.4201038,UP,27.1303344,80.859666
3324,Uttar Pradesh,2019,3,Peer-to-peer payments,26990786,95134023863.97964,UP,27.1303344,80.859666
3325,Uttar Pradesh,2019,3,Recharge & bill payments,20359672,8000160942.595396,UP,27.1303344,80.859666
3326,Uttar Pradesh,2019,3,Merchant payments,19625935,7399443975.24218,UP,27.1303344,80.859666
3327,Uttar Pradesh,2019,3,Financial Services,258548,51363215.14597865,UP,27.1303344,80.859666
3328,Uttar Pradesh,2019,3,Others,1389018,683145478.0865316,UP,27.1303344,80.859666
3329,Uttar Pradesh,2019,4,Peer-to-peer payments,40540310,126564888408.1326,UP,27.1303344,80.859666
3330,Uttar Pradesh,2019,4,Recharge & bill payments,24299776,9082140369.774977,UP,27.1303344,80.859666
3331,Uttar Pradesh,2019,4,Merchant payments,20582052,9412924984.9687,UP,27.1303344,80.859666
3332,Uttar Pradesh,2019,4,Financial Services,242936,45686806.83093811,UP,27.1303344,80.859666
3333,Uttar Pradesh,2019,4,Others,1239931,433285937.588854,UP,27.1303344,80.859666
3334,Uttar Pradesh,2020,1,Peer-to-peer payments,39581157,147734706846.56177,UP,27.1303344,80.859666
3335,Uttar Pradesh,2020,1,Recharge & bill payments,29777603,11168417430.652224,UP,27.1303344,80.859666
3336,Uttar Pradesh,2020,1,Merchant payments,26741638,13072371616.871723,UP,27.1303344,80.859666
3337,Uttar Pradesh,2020,1,Financial Services,139990,64365117.409359045,UP,27.1303344,80.859666
3338,Uttar Pradesh,2020,1,Others,998744,376573949.20359,UP,27.1303344,80.859666
3339,Uttar Pradesh,2020,2,Recharge & bill payments,42229417,14668026056.368128,UP,27.1303344,80.859666
3340,Uttar Pradesh,2020,2,Peer-to-peer payments,39434202,150079524408.8693,UP,27.1303344,80.859666
3341,Uttar Pradesh,2020,2,Merchant payments,18625913,13655151082.574724,UP,27.1303344,80.859666
3342,Uttar Pradesh,2020,2,Financial Services,150360,131930242.90371712,UP,27.1303344,80.859666
3343,Uttar Pradesh,2020,2,Others,412073,209384339.5723213,UP,27.1303344,80.859666
3344,Uttar Pradesh,2020,3,Peer-to-peer payments,54449911,207530912756.73047,UP,27.1303344,80.859666
